,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
310,311,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.45,0.01,151,115,103,248.2,118.1,62.2,0.93,2
311,312,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.17,0.01,229,207,142,244.4,116.7,67.1,0.98,1
312,313,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.15,0.01,151,115,103,238.2,116.0,65.0,0.92,2
313,314,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.42,0.01,223,145,121,247.4,115.3,68.1,1.0,3
314,315,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.32,0.08,151,115,103,251.6,117.2,64.2,0.97,2
315,316,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.41,0.01,229,194,144,258.8,119.2,65.3,1.03,8
316,317,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.17,0.01,229,203,145,256.5,116.3,66.2,1.01,9
317,318,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.26,0.01,229,167,116,262.3,123.2,65.9,1.09,6
318,319,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.37,0.11,229,203,145,245.3,114.6,67.4,0.97,9
319,320,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.23,0.01,223,145,121,241.4,114.1,65.4,0.92,3
320,321,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.14,229,197,121,249.0,122.5,68.2,1.07,4
321,322,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.15,0.01,182,121,93,248.0,122.4,62.5,0.97,5
322,323,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.18,0.01,182,121,93,249.4,115.4,63.8,0.94,5
323,324,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.8,0.01,229,207,142,253.1,114.1,62.1,0.92,1
324,325,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.15,0.01,229,203,145,258.4,121.5,61.9,1.0,9
325,326,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.37,0.01,229,207,142,238.9,116.0,66.8,0.95,1
326,327,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.01,182,121,93,259.3,114.5,63.4,0.97,5
327,328,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.01,182,121,93,250.4,116.4,63.7,0.95,5
328,329,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.2,0.01,182,121,93,250.9,118.0,65.4,0.99,5
329,330,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.06,0.01,223,145,121,149.1,116.1,63.9,0.57,3
330,331,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.16,0.01,229,192,121,233.5,115.4,63.9,0.88,4
331,332,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.29,0.1,203,183,115,238.5,117.7,64.7,0.93,0
332,333,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.26,0.01,229,194,144,241.5,121.8,64.2,0.97,8
333,334,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.9,0.01,229,203,145,211.1,117.5,63.5,0.81,9
334,335,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.33,0.01,229,203,145,253.6,123.7,66.3,1.07,9
335,336,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.26,0.1,223,145,121,261.0,124.5,64.5,1.07,3
336,337,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.6,0.01,229,194,144,246.5,124.4,62.7,0.99,8
337,338,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.01,182,121,93,258.8,122.7,67.4,1.1,5
338,339,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.5,0.01,182,121,93,137.0,121.5,66.7,0.57,5
339,340,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.44,0.01,203,183,115,253.3,125.9,63.2,1.03,0
340,341,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.01,229,195,149,245.7,116.4,63.9,0.94,7
341,342,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.01,229,207,142,237.5,121.4,66.7,0.99,1
342,343,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.1,182,121,93,252.8,117.0,63.4,0.96,5
343,344,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.44,0.11,229,207,142,248.6,120.8,61.8,0.95,1
344,345,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.37,0.14,229,195,149,127.2,116.9,66.3,0.51,7
345,346,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.35,0.13,229,203,145,241.4,117.4,62.4,0.91,9
346,347,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.39,0.01,203,183,115,251.7,115.5,67.0,1.0,0
347,348,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.27,0.01,223,145,121,244.0,119.8,67.2,1.01,3
348,349,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.45,0.01,229,194,144,257.4,120.1,68.0,1.08,8
349,350,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.39,0.14,182,121,93,248.7,125.7,66.7,1.07,5
350,351,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.6,0.01,229,167,116,240.0,116.5,65.1,0.93,6
351,352,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.45,0.01,229,167,116,259.7,114.6,61.9,0.94,6
352,353,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.14,0.01,229,167,116,247.7,123.9,67.9,1.07,6
353,354,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.48,0.1,229,194,144,248.8,125.0,67.3,1.07,8
354,355,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.31,0.01,229,194,144,247.8,125.4,67.3,1.07,8
355,356,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.21,0.1,229,207,142,155.7,126.0,66.5,0.67,1
356,357,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.01,223,145,121,250.9,125.3,62.8,1.01,3
357,358,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.17,0.01,229,207,142,250.8,120.1,64.9,1.0,1
358,359,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.22,0.01,203,183,115,241.6,123.7,63.3,0.97,0
359,360,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.32,0.07,151,115,103,149.6,118.8,67.5,0.62,2
360,361,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.5,0.13,182,121,93,258.9,120.0,65.2,1.04,5
361,362,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.35,0.01,229,197,151,205.0,117.2,62.9,0.77,7
362,363,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.25,0.01,229,194,144,254.8,123.9,64.4,1.04,8
363,364,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.08,223,145,121,252.0,120.3,66.9,1.04,3
364,365,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.07,0.01,229,167,116,160.9,116.5,62.9,0.6,6
365,366,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.28,0.12,229,207,142,242.2,121.9,63.1,0.96,1
366,367,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.01,229,167,116,247.5,118.6,64.3,0.97,6
367,368,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.15,0.11,151,115,103,251.3,118.7,62.5,0.96,2
368,369,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.19,0.11,182,121,93,238.8,116.1,62.5,0.89,5
369,370,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.45,0.01,229,194,144,242.8,117.5,65.6,0.96,8
370,371,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.09,0.14,229,195,149,239.0,125.4,65.0,1.0,7
371,372,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.01,229,197,151,248.3,124.7,66.7,1.06,7
372,373,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.27,0.01,229,197,121,261.8,119.7,62.1,1.0,4
373,374,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.01,151,115,103,259.8,122.7,67.9,1.11,2
374,375,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.01,223,145,121,252.1,118.1,67.5,1.03,3
375,376,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.27,0.14,203,183,115,238.2,115.9,63.2,0.89,0
376,377,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.2,0.01,229,192,121,250.3,121.3,65.7,1.02,4
377,378,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.1,223,145,121,257.1,122.4,63.9,1.03,3
378,379,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.5,0.01,229,207,142,252.7,117.9,67.0,1.02,1
379,380,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.2,0.1,229,194,144,241.2,120.7,62.0,0.93,8
380,381,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.7,0.01,229,203,145,259.9,123.3,68.2,1.12,9
381,382,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.28,0.09,229,167,116,244.1,119.4,62.9,0.94,6
382,383,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.01,229,203,145,245.1,125.9,64.3,1.02,9
383,384,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.17,0.01,229,192,121,242.4,121.7,66.5,1.01,4
384,385,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.38,0.01,182,121,93,262.3,116.4,61.9,0.97,5
385,386,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.11,229,195,149,259.6,117.2,64.0,1.0,7
386,387,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.13,229,194,144,257.7,124.8,64.3,1.06,8
387,388,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.09,0.11,229,192,121,261.2,124.6,66.9,1.12,4
388,389,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.01,229,195,149,170.4,115.4,66.7,0.67,7
389,390,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.6,0.11,203,183,115,242.6,124.6,64.0,0.99,0
390,391,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.35,0.01,223,145,121,252.7,123.7,62.5,1.0,3
391,392,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.01,229,167,116,251.3,116.5,65.1,0.98,6
392,393,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.43,0.01,229,207,142,248.7,126.0,64.4,1.03,1
393,394,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.01,223,145,121,256.9,121.6,66.2,1.06,3
394,395,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.6,0.01,229,192,121,258.1,115.2,64.1,0.98,4
395,396,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.01,229,167,116,255.2,115.1,67.9,1.02,6
396,397,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.35,0.11,203,183,115,239.2,116.7,64.7,0.93,0
397,398,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.47,0.01,229,197,151,261.3,115.1,64.1,0.99,7
398,399,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.9,0.01,229,197,151,254.9,125.3,64.3,1.05,7
399,400,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.17,0.01,229,207,142,248.9,122.9,65.6,1.03,1
400,401,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.35,0.01,229,195,149,252.8,122.6,61.9,0.98,7
401,402,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.38,0.01,203,183,115,246.1,117.6,65.6,0.97,0
402,403,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.3,0.01,229,197,151,148.9,123.9,62.4,0.59,7
403,404,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.2,0.01,151,115,103,155.6,118.6,68.1,0.64,2
404,405,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.09,0.01,229,167,116,249.1,116.4,68.2,1.01,6
405,406,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.11,0.12,229,192,121,176.8,115.1,65.0,0.68,4
406,407,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.25,0.01,229,194,144,238.9,115.5,63.0,0.89,8
407,408,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.31,0.01,229,167,116,242.6,119.6,66.6,0.99,6
408,409,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.22,0.01,229,197,121,239.8,116.0,61.9,0.88,4
409,410,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.31,0.01,229,203,145,250.9,119.4,63.4,0.97,9
410,411,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.15,0.01,229,207,142,252.4,118.6,62.5,0.96,1
411,412,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.16,0.01,229,197,151,257.4,123.0,62.4,1.01,7
412,413,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.12,0.01,229,195,149,258.7,115.7,65.5,1.01,7
413,414,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.05,0.01,229,203,145,248.4,120.2,63.5,0.97,9
414,415,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.16,0.01,229,203,145,260.8,120.7,65.6,1.06,9
415,416,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.17,0.01,223,145,121,240.5,117.8,67.5,0.98,3
416,417,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.6,0.09,223,145,121,241.0,125.8,65.4,1.02,3
417,418,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.01,229,194,144,238.4,118.0,66.6,0.96,8
418,419,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.14,0.01,229,192,121,250.6,117.3,62.8,0.95,4
419,420,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.09,0.01,203,183,115,246.3,119.9,66.5,1.01,0
420,421,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.28,0.01,223,145,121,253.1,122.7,65.3,1.04,3
421,422,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.14,0.01,223,145,121,262.5,115.9,65.7,1.03,3
422,423,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.26,0.1,182,121,93,253.7,120.5,66.2,1.04,5
423,424,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.27,0.01,151,115,103,239.7,117.3,62.9,0.91,2
424,425,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.22,0.01,229,197,121,249.5,124.2,67.1,1.07,4
425,426,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.13,0.1,229,207,142,260.6,124.6,62.1,1.03,1
426,427,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.07,0.01,229,195,149,254.5,118.9,61.9,0.96,7
427,428,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.26,0.08,229,203,145,261.4,121.0,67.2,1.09,9
428,429,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.09,0.12,229,197,121,238.3,115.6,64.1,0.91,4
429,430,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.45,0.13,229,192,121,249.6,115.8,67.0,0.99,4
430,431,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.28,0.01,229,203,145,237.7,121.9,67.0,1.0,9
431,432,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.44,0.01,182,121,93,247.1,119.7,63.8,0.97,5
432,433,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.46,0.01,229,197,121,246.6,122.4,62.5,0.97,4
433,434,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.46,0.01,151,115,103,247.3,114.2,67.8,0.98,2
434,435,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.1,0.01,229,195,149,259.4,123.2,65.1,1.07,7
435,436,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.4,0.01,229,197,151,255.3,120.0,68.2,1.07,7
436,437,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.8,0.01,229,197,151,260.7,123.2,64.3,1.06,7
437,438,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.27,0.01,229,167,116,193.3,116.9,63.5,0.74,6
438,439,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.24,0.01,229,203,145,259.0,118.3,66.4,1.04,9
439,440,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.09,0.11,182,121,93,260.7,119.0,64.7,1.03,5
440,441,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.25,0.01,229,192,121,130.1,118.7,65.9,0.52,4
441,442,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.08,0.07,229,203,145,229.3,118.5,63.9,0.89,9
442,443,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.2,0.11,223,145,121,256.6,119.9,65.7,1.04,3
443,444,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.36,0.01,223,145,121,194.0,115.9,62.4,0.72,3
444,445,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.14,0.01,229,203,145,242.8,117.9,64.8,0.95,9
445,446,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.47,0.01,229,194,144,241.3,120.1,66.7,0.99,8
446,447,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.5,0.01,182,121,93,242.7,114.9,68.0,0.97,5
447,448,1,Reichsformat,"250, 120, 65",Erding,43,79,beige,2,0.14,0.01,203,183,115,250.9,119.6,66.2,1.02,0
