Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
2844,2845,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.38,0.01,203,93,37,220.1,117.1,62.6,0.83,1
2862,2863,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.36,0.01,203,93,37,144.5,121.6,63.6,0.57,1
2879,2880,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.6,0.01,203,93,37,249.6,120.4,62.1,0.96,1
2883,2884,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.18,0.01,203,93,37,199.1,121.5,63.9,0.79,1
2920,2921,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.08,0.01,203,93,37,245.8,119.6,68.0,1.03,1
2941,2942,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.8,0.01,203,93,37,255.5,119.6,63.4,0.99,1
2945,2946,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.1,0.01,203,93,37,247.1,121.0,65.5,1.0,1
2960,2961,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.4,0.08,203,93,37,246.5,123.5,64.3,1.0,1
2980,2981,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.42,0.13,203,93,37,237.9,114.4,62.6,0.87,1
2988,2989,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.37,0.01,203,93,37,240.0,118.1,62.4,0.91,1
2989,2990,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.33,0.15,203,93,37,259.5,124.1,63.0,1.04,1
2998,2999,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.2,0.1,203,93,37,253.2,118.3,62.8,0.96,1
2999,3000,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.14,0.01,203,93,37,154.3,114.9,63.1,0.57,1
3005,3006,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.0,0.01,203,93,37,135.5,115.8,68.2,0.55,1
3028,3029,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.47,0.09,203,93,37,255.0,121.8,63.9,1.02,1
3032,3033,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.7,0.01,203,93,37,235.3,125.4,62.5,0.95,1
3053,3054,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.23,0.13,203,93,37,239.9,115.0,66.7,0.94,1
3063,3064,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.9,0.01,203,93,37,251.1,123.9,65.8,1.05,1
3083,3084,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.26,0.01,203,93,37,238.2,115.5,68.0,0.96,1
3096,3097,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.4,0.12,203,93,37,252.5,124.7,65.1,1.05,1
