Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
2045,2046,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.38,0.01,229,96,63,223.7,121.5,66.2,0.92,3
2052,2053,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.46,0.13,229,96,63,245.3,125.9,66.8,1.06,3
2067,2068,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.49,0.15,229,96,63,245.7,117.8,68.0,1.01,3
2069,2070,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.47,0.08,229,96,63,244.2,121.7,65.6,1.0,3
2076,2077,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.41,0.01,229,96,63,253.3,114.7,64.0,0.95,3
2105,2106,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.38,0.12,229,96,63,249.9,120.7,65.2,1.01,3
2107,2108,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.35,0.01,229,96,63,239.8,118.8,66.2,0.97,3
2125,2126,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.1,0.1,229,96,63,239.5,122.1,67.7,1.02,3
2129,2130,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.11,0.01,229,96,63,238.1,121.8,68.2,1.01,3
2144,2145,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.39,0.01,229,96,63,260.3,118.2,62.4,0.98,3
2164,2165,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.13,0.01,229,96,63,135.4,117.7,64.2,0.52,3
2169,2170,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.36,0.07,229,96,63,252.1,123.7,64.5,1.03,3
2180,2181,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.28,0.01,229,96,63,259.5,121.3,62.0,1.0,3
2198,2199,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.49,0.01,229,96,63,254.8,117.3,63.9,0.98,3
2201,2202,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.18,0.01,229,96,63,249.8,115.1,65.7,0.97,3
2207,2208,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.09,0.15,229,96,63,243.3,125.5,62.8,0.98,3
2216,2217,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.6,0.01,229,96,63,249.1,116.6,64.7,0.96,3
2220,2221,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.5,0.01,229,96,63,260.7,116.3,62.5,0.97,3
2223,2224,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.11,0.01,229,96,63,247.0,117.7,62.9,0.94,3
