Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
2393,2394,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.4,0.01,153,91,36,248.3,120.4,67.4,1.03,6
2394,2395,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.41,0.08,157,93,27,252.5,121.1,68.2,1.07,6
2397,2398,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.12,0.01,157,93,27,224.2,123.4,64.9,0.92,6
2402,2403,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.2,0.01,157,93,27,257.6,114.4,63.5,0.96,6
2403,2404,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.26,0.01,157,93,27,253.5,124.9,65.9,1.07,6
2410,2411,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.19,0.01,153,91,36,245.2,115.6,67.3,0.98,6
2420,2421,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.8,0.01,157,93,27,243.7,114.7,62.8,0.9,6
2422,2423,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.0,0.09,157,93,27,254.6,115.1,63.5,0.95,6
2429,2430,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.4,0.01,153,91,36,260.2,115.2,66.3,1.02,6
2433,2434,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.1,0.01,157,93,27,250.3,121.5,62.3,0.97,6
2434,2435,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.35,0.01,157,93,27,260.3,115.7,67.7,1.05,6
2440,2441,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.14,0.14,153,91,36,238.2,122.8,67.0,1.01,6
2443,2444,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.28,0.01,153,91,36,252.0,123.3,65.6,1.05,6
2444,2445,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.1,0.09,153,91,36,247.1,123.9,62.9,0.99,6
2447,2448,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.09,0.08,157,93,27,182.7,124.1,66.0,0.77,6
2449,2450,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.9,0.01,153,91,36,240.6,119.5,61.8,0.91,6
2456,2457,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.17,0.01,153,91,36,261.3,125.6,66.9,1.13,6
2458,2459,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.18,0.14,157,93,27,257.5,122.8,66.4,1.08,6
2463,2464,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.09,0.01,157,93,27,253.6,114.9,63.8,0.95,6
2475,2476,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.48,0.11,153,91,36,245.5,116.4,64.6,0.95,6
2486,2487,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.37,0.01,153,91,36,252.2,122.5,67.4,1.07,6
2487,2488,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.27,0.13,157,93,27,253.3,114.4,63.1,0.94,6
2495,2496,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.29,0.01,157,93,27,164.5,122.6,64.7,0.67,6
2496,2497,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.9,0.01,157,93,27,261.7,125.8,66.9,1.13,6
2501,2502,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.13,0.01,157,93,27,248.8,118.6,62.1,0.94,6
2508,2509,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.12,0.01,153,91,36,247.4,124.6,63.9,1.01,6
2512,2513,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.15,0.01,157,93,27,258.7,120.5,62.2,0.99,6
2514,2515,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.37,0.01,157,93,27,244.3,122.3,62.3,0.95,6
2518,2519,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,2,0.18,0.01,157,93,27,238.1,116.7,68.0,0.97,6
