,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
1698,1699,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.14,0.11,109,55,37,238.0,124.3,65.5,0.99,2
1699,1700,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.11,0.01,100,54,18,223.4,119.9,63.0,0.87,0
1700,1701,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.8,0.1,95,29,19,241.8,122.1,68.2,1.03,7
1701,1702,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.18,0.01,157,93,27,248.0,123.8,66.1,1.04,6
1702,1703,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.44,0.01,229,133,39,251.6,120.3,62.6,0.97,5
1703,1704,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.16,0.01,164,51,34,184.9,118.8,66.0,0.74,8
1704,1705,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.13,0.01,109,55,37,189.1,125.1,66.5,0.81,2
1705,1706,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.47,0.01,203,93,37,238.9,114.4,64.0,0.9,1
1706,1707,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.3,0.01,229,133,39,258.0,118.8,62.0,0.97,5
1707,1708,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.5,0.01,109,55,37,261.3,124.7,64.6,1.08,2
1708,1709,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.23,0.01,205,73,37,261.8,120.5,63.7,1.03,9
1709,1710,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.31,0.01,164,51,34,242.3,118.4,66.4,0.98,8
1710,1711,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.06,0.01,164,51,34,243.0,124.1,66.6,1.03,8
1711,1712,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.19,0.01,109,55,37,243.6,114.1,64.3,0.92,2
1712,1713,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.31,0.01,157,93,27,252.2,120.4,67.2,1.05,6
1713,1714,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.34,0.09,205,73,37,247.1,120.7,66.6,1.02,9
1714,1715,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.46,0.01,95,29,19,241.7,120.7,68.0,1.02,7
1715,1716,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.42,0.01,157,93,27,250.4,123.6,67.9,1.08,6
1716,1717,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.1,0.01,136,25,25,259.8,116.8,67.4,1.05,4
1717,1718,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.34,0.01,109,55,37,139.3,119.4,68.1,0.58,2
1718,1719,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.07,0.01,153,91,36,250.4,114.8,63.1,0.93,6
1719,1720,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.27,0.01,164,51,34,247.8,115.9,64.3,0.95,8
1720,1721,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.2,0.11,100,54,18,247.0,119.9,67.3,1.02,0
1721,1722,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.36,0.01,83,39,21,247.4,119.5,65.6,0.99,7
1722,1723,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.1,0.01,95,29,19,238.0,123.4,63.8,0.96,7
1723,1724,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.16,0.07,164,51,34,246.0,119.2,63.0,0.95,8
1724,1725,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.4,0.01,229,133,39,249.8,117.7,63.0,0.95,5
1725,1726,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.27,0.01,100,54,18,128.5,114.3,63.0,0.47,0
1726,1727,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.08,0.01,95,29,19,238.7,124.5,64.6,0.98,7
1727,1728,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.14,0.01,205,73,37,239.0,118.2,63.6,0.92,9
1728,1729,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.08,0.14,203,93,37,210.5,114.4,64.2,0.79,1
1729,1730,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.7,0.01,95,29,19,244.5,120.1,63.8,0.96,7
1730,1731,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.2,0.01,157,93,27,253.1,125.0,65.7,1.07,6
1731,1732,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.37,0.08,205,73,37,252.2,117.9,67.5,1.03,9
1732,1733,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.8,0.01,95,29,19,212.2,118.3,65.0,0.84,7
1733,1734,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.9,0.01,83,39,21,244.3,123.3,67.1,1.04,7
1734,1735,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.49,0.01,153,91,36,244.1,125.5,67.3,1.06,6
1735,1736,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.29,0.01,83,39,21,254.0,116.9,62.8,0.96,7
1736,1737,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.1,0.01,229,133,39,238.9,115.0,62.2,0.88,5
1737,1738,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.26,0.01,100,54,18,258.3,120.7,64.0,1.02,0
1738,1739,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.23,0.01,153,91,36,165.8,116.0,64.2,0.63,6
1739,1740,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.42,0.12,100,54,18,243.2,121.1,67.1,1.01,0
1740,1741,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.08,0.01,229,133,39,241.5,114.8,65.1,0.93,5
1741,1742,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.09,0.01,153,91,36,260.2,116.7,66.2,1.03,6
1742,1743,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.34,0.01,136,25,25,262.0,119.2,65.5,1.05,4
1743,1744,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.7,0.12,95,29,19,256.2,117.8,64.3,1.0,7
1744,1745,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.39,0.11,83,39,21,243.0,124.1,65.6,1.01,7
1745,1746,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.14,0.01,205,73,37,251.8,124.7,62.2,1.0,9
1746,1747,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.46,0.01,203,93,37,237.8,123.1,61.8,0.93,1
1747,1748,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.2,0.08,205,73,37,244.3,124.3,63.8,0.99,9
1748,1749,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.12,0.01,205,73,37,199.5,122.8,67.6,0.85,9
1749,1750,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.0,0.14,100,54,18,246.3,125.4,66.7,1.06,0
1750,1751,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.12,0.14,229,96,63,238.8,124.1,63.6,0.97,3
1751,1752,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.7,0.01,100,54,18,248.9,115.9,63.0,0.93,0
1752,1753,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.22,0.01,100,54,18,245.3,122.2,64.8,1.0,0
1753,1754,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.34,0.01,109,55,37,249.9,115.8,67.9,1.01,2
1754,1755,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.3,0.14,109,55,37,166.1,116.8,64.4,0.64,2
1755,1756,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.2,0.01,205,73,37,255.0,116.2,63.3,0.96,9
1756,1757,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.5,0.01,157,93,27,262.1,121.2,62.5,1.02,6
1757,1758,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.1,0.01,229,133,39,160.3,119.3,61.8,0.61,5
1758,1759,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.09,0.01,100,54,18,254.0,122.2,62.5,0.99,0
1759,1760,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.25,0.01,95,29,19,240.3,122.9,63.8,0.97,7
1760,1761,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.38,0.01,109,55,37,239.5,114.5,67.6,0.95,2
1761,1762,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.42,0.01,229,96,63,218.8,120.3,65.0,0.88,3
1762,1763,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.12,0.01,95,29,19,222.7,123.9,63.1,0.89,7
1763,1764,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.38,0.13,164,51,34,252.5,114.9,63.4,0.94,8
1764,1765,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.1,0.01,136,25,25,238.9,121.8,63.1,0.94,4
1765,1766,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.33,0.15,83,39,21,259.9,117.5,66.5,1.04,7
1766,1767,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.33,0.01,136,25,25,256.6,118.1,65.5,1.02,4
1767,1768,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.6,0.01,157,93,27,237.5,120.0,67.9,0.99,6
1768,1769,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.5,0.01,95,29,19,222.8,116.9,63.8,0.85,7
1769,1770,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.8,0.01,164,51,34,246.9,114.2,64.0,0.93,8
1770,1771,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.6,0.01,100,54,18,240.5,122.5,63.2,0.95,0
1771,1772,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.3,0.01,95,29,19,239.0,115.0,63.0,0.89,7
1772,1773,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.16,0.13,95,29,19,262.1,123.2,67.5,1.12,7
1773,1774,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.39,0.12,229,96,63,259.3,115.1,67.1,1.03,3
1774,1775,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.5,0.01,109,55,37,128.0,115.9,63.1,0.48,2
1775,1776,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.35,0.12,164,51,34,241.2,124.1,65.0,1.0,8
1776,1777,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.09,0.01,109,55,37,255.7,121.8,67.7,1.08,2
1777,1778,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.12,0.01,109,55,37,252.3,118.2,63.9,0.98,2
1778,1779,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.2,0.01,153,91,36,241.8,119.3,65.1,0.96,6
1779,1780,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.5,0.14,203,93,37,182.0,125.2,63.1,0.74,1
1780,1781,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.19,0.01,95,29,19,256.9,125.0,66.0,1.09,7
1781,1782,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.41,0.15,164,51,34,246.1,116.1,62.6,0.92,8
1782,1783,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.35,0.01,109,55,37,243.0,120.1,66.7,1.0,2
1783,1784,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.11,0.14,136,25,25,244.6,114.9,66.2,0.95,4
1784,1785,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.42,0.01,136,25,25,252.9,118.9,63.0,0.97,4
1785,1786,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.1,0.01,164,51,34,245.0,124.9,62.6,0.98,8
1786,1787,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.31,0.01,164,51,34,239.7,115.8,62.0,0.88,8
1787,1788,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.8,0.11,83,39,21,241.7,125.2,64.2,1.0,7
1788,1789,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.18,0.01,229,133,39,250.1,120.5,63.5,0.98,5
1789,1790,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.36,0.01,205,73,37,166.6,118.5,64.1,0.65,9
1790,1791,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.42,0.01,229,133,39,155.2,126.0,67.3,0.67,5
1791,1792,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.25,0.01,229,96,63,238.9,117.1,64.5,0.93,3
1792,1793,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.47,0.01,95,29,19,255.9,115.9,63.8,0.97,7
1793,1794,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.34,0.01,153,91,36,240.9,116.7,67.7,0.98,6
1794,1795,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.4,0.01,83,39,21,256.5,122.1,63.0,1.01,7
1795,1796,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.9,0.01,205,73,37,126.7,115.3,63.6,0.48,9
1796,1797,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.14,0.01,95,29,19,245.9,117.7,65.9,0.98,7
1797,1798,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.11,0.1,109,55,37,248.7,117.0,67.8,1.01,2
1798,1799,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.06,0.01,83,39,21,260.8,118.7,65.6,1.04,7
1799,1800,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.2,0.01,153,91,36,244.6,122.4,62.0,0.95,6
1800,1801,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.39,0.01,153,91,36,260.1,114.4,67.8,1.03,6
1801,1802,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.3,0.01,95,29,19,249.4,124.6,65.4,1.04,7
1802,1803,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.09,0.13,205,73,37,259.4,124.1,66.3,1.09,9
1803,1804,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.0,0.01,100,54,18,235.1,121.6,65.2,0.96,0
1804,1805,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.29,0.01,203,93,37,258.3,125.1,67.9,1.13,1
1805,1806,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.45,0.01,153,91,36,262.0,120.3,63.7,1.03,6
1806,1807,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.1,0.01,136,25,25,260.8,118.1,68.0,1.07,4
1807,1808,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.33,0.01,83,39,21,258.8,115.1,65.1,0.99,7
1808,1809,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.29,0.01,109,55,37,191.8,121.7,62.2,0.74,2
1809,1810,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.46,0.01,203,93,37,254.3,117.5,66.2,1.01,1
1810,1811,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.22,0.01,109,55,37,254.9,121.3,64.5,1.02,2
1811,1812,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.07,0.1,203,93,37,250.1,119.0,66.0,1.01,1
1812,1813,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.24,0.01,229,96,63,258.0,114.3,65.7,0.99,3
1813,1814,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.23,0.01,205,73,37,256.8,116.3,67.5,1.03,9
1814,1815,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.2,0.14,109,55,37,238.6,120.9,65.1,0.96,2
1815,1816,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.35,0.01,136,25,25,151.8,118.0,63.6,0.58,4
1816,1817,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.43,0.01,136,25,25,174.4,118.5,67.5,0.72,4
1817,1818,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.12,0.01,205,73,37,247.5,120.4,62.5,0.96,9
1818,1819,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.7,0.01,203,93,37,245.8,115.7,64.2,0.94,1
1819,1820,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.2,0.1,83,39,21,239.1,119.9,67.0,0.99,7
1820,1821,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.6,0.07,205,73,37,259.6,122.2,67.6,1.1,9
1821,1822,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.48,0.01,153,91,36,243.1,121.5,65.1,0.99,6
1822,1823,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.32,0.01,83,39,21,242.1,126.0,68.2,1.07,7
1823,1824,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.29,0.01,229,133,39,254.3,119.3,62.8,0.98,5
1824,1825,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.09,0.01,95,29,19,239.3,114.4,62.2,0.87,7
1825,1826,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.25,0.01,205,73,37,251.0,119.2,64.2,0.99,9
1826,1827,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.16,0.01,83,39,21,253.5,119.0,65.8,1.02,7
1827,1828,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.9,0.01,83,39,21,238.2,123.7,61.8,0.93,7
1828,1829,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.6,0.14,205,73,37,240.5,125.6,63.0,0.98,9
1829,1830,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.45,0.07,100,54,18,260.5,119.9,66.2,1.06,0
1830,1831,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.45,0.01,136,25,25,204.6,124.5,65.1,0.85,4
1831,1832,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.47,0.01,229,133,39,255.6,117.6,65.8,1.01,5
1832,1833,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.3,0.01,109,55,37,255.9,121.5,62.6,1.0,2
1833,1834,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.09,0.01,229,96,63,184.4,116.5,64.2,0.71,3
1834,1835,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.17,0.1,229,133,39,253.3,116.4,67.2,1.02,5
1835,1836,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.17,0.08,109,55,37,252.5,124.1,66.8,1.07,2
1836,1837,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.15,0.01,229,133,39,125.9,122.2,64.7,0.51,5
1837,1838,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.5,0.01,205,73,37,171.6,123.0,64.7,0.7,9
1838,1839,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.17,0.01,109,55,37,253.5,125.7,67.3,1.1,2
1839,1840,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.49,0.01,136,25,25,256.0,120.7,62.7,0.99,4
1840,1841,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.6,0.01,136,25,25,249.6,116.0,65.4,0.97,4
1841,1842,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.27,0.11,157,93,27,245.2,115.5,66.0,0.96,6
1842,1843,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.42,0.01,83,39,21,250.5,115.6,65.7,0.98,7
1843,1844,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.45,0.01,95,29,19,237.5,121.8,66.6,0.99,7
1844,1845,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.16,0.12,136,25,25,242.2,121.2,63.0,0.95,4
1845,1846,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.5,0.14,83,39,21,247.8,125.5,62.9,1.0,7
1846,1847,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.9,0.01,109,55,37,248.4,123.2,62.2,0.98,2
1847,1848,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.32,0.07,136,25,25,241.5,114.3,65.1,0.92,4
1848,1849,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.19,0.01,109,55,37,238.5,118.6,66.2,0.96,2
1849,1850,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.16,0.13,100,54,18,255.8,125.8,62.1,1.02,0
1850,1851,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.31,0.08,109,55,37,260.0,120.7,63.9,1.03,2
1851,1852,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.46,0.01,203,93,37,261.4,123.0,66.7,1.1,1
1852,1853,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.5,0.01,164,51,34,259.9,125.8,66.9,1.12,8
1853,1854,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.0,0.14,229,133,39,131.5,117.7,64.8,0.51,5
1854,1855,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.27,0.01,153,91,36,241.1,119.0,65.2,0.96,6
1855,1856,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.32,0.01,157,93,27,243.0,123.6,65.6,1.01,6
1856,1857,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.48,0.01,164,51,34,125.8,122.5,67.7,0.54,8
1857,1858,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.45,0.12,100,54,18,248.0,118.5,64.8,0.98,0
1858,1859,2,Reichsformat,"250, 120, 65",Rosenheim,70,191,red-brown,1,0.28,0.15,157,93,27,247.7,121.9,63.3,0.98,6
