,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters
3680,3681,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.6,0.14,207,104,77,256.6,117.3,61.8,0.95,5
3681,3682,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.7,0.09,228,136,105,169.3,123.7,63.1,0.68,1
3682,3683,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.36,0.01,149,95,67,206.2,122.7,66.1,0.86,6
3683,3684,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.12,0.01,229,145,105,243.6,118.3,65.2,0.96,1
3684,3685,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.2,0.01,229,145,105,245.8,120.7,65.9,1.0,1
3685,3686,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.7,0.01,156,73,62,255.9,123.5,68.2,1.11,3
3686,3687,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.39,0.1,229,127,111,259.8,118.8,62.7,0.99,9
3687,3688,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.36,0.01,160,76,67,253.4,125.4,65.7,1.07,3
3688,3689,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.08,0.01,207,104,77,262.5,124.5,63.2,1.06,5
3689,3690,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.38,0.01,149,95,67,256.5,117.7,64.9,1.0,6
3690,3691,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.17,0.01,179,104,70,258.3,117.4,63.0,0.98,7
3691,3692,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.08,0.01,229,102,103,253.6,121.9,68.0,1.08,4
3692,3693,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.41,0.11,149,95,67,249.6,117.9,62.3,0.94,6
3693,3694,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.23,0.08,229,145,105,252.5,116.4,64.9,0.98,1
3694,3695,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.12,0.09,179,104,70,255.0,115.3,66.6,1.0,7
3695,3696,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.1,0.01,229,145,105,244.5,118.7,62.6,0.93,1
3696,3697,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.3,0.12,149,95,67,207.4,115.8,65.3,0.8,6
3697,3698,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.49,0.01,229,127,111,251.6,119.6,62.3,0.96,9
3698,3699,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.39,0.08,191,87,72,241.1,121.4,62.9,0.94,0
3699,3700,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.5,0.11,229,140,107,258.2,125.8,62.7,1.04,1
3700,3701,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.42,0.01,179,104,70,253.3,115.7,64.2,0.96,7
3701,3702,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.1,0.01,229,140,97,243.0,115.4,64.2,0.92,8
3702,3703,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.2,0.09,160,76,67,252.4,116.7,67.7,1.02,3
3703,3704,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.45,0.14,229,102,103,241.6,124.9,62.6,0.97,4
3704,3705,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.1,0.01,229,102,103,191.7,119.0,67.8,0.79,4
3705,3706,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.9,0.01,229,140,107,261.5,122.1,66.5,1.09,1
3706,3707,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.46,0.01,179,104,70,163.9,116.2,62.7,0.61,7
3707,3708,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.7,0.01,229,140,97,258.5,114.3,67.4,1.02,8
3708,3709,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.42,0.01,229,145,105,132.9,116.7,64.8,0.52,1
3709,3710,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.28,0.01,191,87,72,180.0,122.3,66.6,0.75,0
3710,3711,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.39,0.01,207,104,77,260.1,114.3,66.7,1.02,5
3711,3712,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.36,0.01,229,127,111,252.7,121.9,65.5,1.03,9
3712,3713,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.39,0.01,160,76,67,189.4,118.4,63.9,0.73,3
3713,3714,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.47,0.01,179,104,70,242.3,118.5,65.3,0.96,7
3714,3715,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.33,0.01,149,95,67,249.5,116.8,62.8,0.94,6
3715,3716,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.43,0.01,229,102,103,260.8,119.2,67.0,1.07,4
3716,3717,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.6,0.13,229,145,105,203.1,117.2,65.3,0.8,1
3717,3718,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.19,0.01,229,127,111,251.0,117.1,61.9,0.93,9
3718,3719,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.21,0.1,191,87,72,249.3,120.7,65.7,1.01,0
3719,3720,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.29,0.13,122,49,53,250.9,114.7,62.7,0.93,2
3720,3721,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.42,0.01,229,127,111,240.1,114.3,63.9,0.9,9
3721,3722,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.38,0.01,229,140,97,241.0,116.1,62.8,0.9,8
3722,3723,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.48,0.01,229,127,111,257.4,116.5,63.4,0.97,9
3723,3724,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.3,0.01,149,95,67,243.5,125.6,65.8,1.03,6
3724,3725,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.25,0.01,156,73,62,245.8,117.6,65.5,0.97,3
3725,3726,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.3,0.09,229,102,103,204.2,122.7,63.2,0.81,4
3726,3727,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.9,0.01,160,76,67,199.7,120.4,67.3,0.83,3
3727,3728,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.2,0.01,229,145,105,253.2,123.7,65.4,1.05,1
3728,3729,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.7,0.13,179,104,70,181.8,114.5,64.4,0.69,7
3729,3730,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.31,0.12,229,140,107,254.4,124.1,67.8,1.1,1
3730,3731,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.45,0.01,229,140,97,260.6,114.5,62.0,0.95,8
3731,3732,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.3,0.13,149,95,67,257.0,117.6,67.8,1.05,6
3732,3733,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.27,0.12,229,102,103,247.7,118.7,65.7,0.99,4
3733,3734,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.22,0.08,229,145,105,247.1,118.9,67.5,1.02,1
3734,3735,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.14,0.01,122,49,53,141.8,121.9,67.5,0.6,2
3735,3736,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.47,0.01,156,73,62,259.5,118.7,66.6,1.05,3
3736,3737,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.11,0.01,229,140,107,258.1,116.3,62.0,0.95,1
3737,3738,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.4,0.01,207,104,77,244.8,117.6,66.0,0.97,5
3738,3739,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.41,0.09,179,104,70,258.6,115.9,66.1,1.02,7
3739,3740,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.38,0.01,160,76,67,249.8,119.8,67.7,1.04,3
3740,3741,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.11,0.01,229,140,107,249.5,120.0,62.0,0.95,1
3741,3742,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.08,0.01,179,104,70,219.1,120.3,66.8,0.9,7
3742,3743,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.48,0.08,229,127,111,255.1,117.3,66.6,1.02,9
3743,3744,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.25,0.09,229,140,107,240.7,122.7,67.6,1.02,1
3744,3745,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.44,0.01,229,145,105,238.3,118.9,66.1,0.96,1
3745,3746,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.43,0.07,229,102,103,259.2,122.4,63.6,1.03,4
3746,3747,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.06,0.01,229,145,105,245.7,117.6,63.7,0.94,1
3747,3748,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.39,0.08,207,104,77,254.6,118.1,64.6,1.0,5
3748,3749,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.27,0.1,191,87,72,255.9,119.2,62.2,0.97,0
3749,3750,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.28,0.08,228,136,105,155.0,114.6,62.5,0.57,1
3750,3751,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.13,0.12,179,104,70,238.3,116.4,66.8,0.95,7
3751,3752,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.1,0.01,229,102,103,254.7,118.3,63.9,0.99,4
3752,3753,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.16,0.01,191,87,72,255.7,120.2,66.4,1.05,0
3753,3754,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.08,0.01,156,73,62,256.2,124.0,64.9,1.06,3
3754,3755,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.46,0.01,149,95,67,260.4,119.3,66.4,1.06,6
3755,3756,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.6,0.13,179,104,70,252.1,114.9,64.4,0.96,7
3756,3757,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.37,0.01,207,104,77,200.7,121.4,67.5,0.84,5
3757,3758,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.2,0.01,179,104,70,244.7,125.3,62.3,0.98,7
3758,3759,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.36,0.15,229,145,105,240.0,117.4,63.2,0.91,1
3759,3760,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.4,0.01,207,104,77,238.1,114.8,63.0,0.88,5
3760,3761,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.8,0.13,191,87,72,239.7,117.5,63.3,0.91,0
3761,3762,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.27,0.01,229,127,111,253.9,115.5,61.9,0.93,9
3762,3763,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.2,0.08,122,49,53,247.0,121.8,68.1,1.05,2
3763,3764,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.19,0.01,122,49,53,245.5,119.3,67.1,1.01,2
3764,3765,3,Reichsformat,"250, 120, 65",Donauwoerth,116,94,light_red,1,0.37,0.01,228,136,105,214.1,117.1,67.2,0.86,1
